1.0,0.5031474698141364,0.4714150047483381,0.5224257224257225,0.24084927418260751,0.48081671415004745,0.2952787952787953
1.0,0.5621625288291955,0.48716592049925384,0.5815900149233483,0.523890923890924,0.648690815357482,0.40018993352326687
1.0,0.49549586216252883,0.4771808438475105,0.5816307149640483,0.39568579568579565,0.6674806674806675,0.3097137430470764
1.0,0.48799348799348796,0.479310812644146,0.6204314204314204,0.4634377967711301,0.7331026997693665,0.3385158051824718
1.0,0.5304571971238637,0.4758920092253426,0.5519875186541853,0.34942341609008276,0.5778591778591778,0.2970153303486637
1.0,0.5380409713743047,0.4762176095509429,0.5624474291140957,0.3713878713878714,0.6275132275132275,0.31155881155881154
1.0,0.5079093745760412,0.47985347985347987,0.587369420702754,0.45803825803825804,0.7108940442273776,0.3228734228734229
1.0,0.4035680369013702,0.5117623117623117,0.5540225206891873,0.40082756749423415,0.6436711436711438,0.31233211233211233
1.0,0.39597069597069595,0.5120200786867454,0.5708316374983042,0.45273368606701936,0.6833672500339166,0.3316239316239316
1.0,0.3413919413919414,0.5096459096459096,0.6110568443901777,0.549355582688916,0.7693528693528694,0.35999185999186
1.0,0.5122642789309456,0.5116673450006783,0.5916836250169584,0.4482024148690815,0.62667209333876,0.35045448378781713
1.0,0.28705738705738704,0.5162935829602496,0.5428435761769095,0.4599375932709266,0.6804232804232805,0.3304571971238638
1.0,0.4835436168769502,0.5155745489078822,0.5899742233075567,0.4398589065255732,0.6665445665445665,0.34600461267127935
1.0,0.2710487043820377,0.51661918328585,0.5951159951159951,0.5863790530457197,0.7738434405101071,0.36528286528286524
1.0,0.5549586216252883,0.5108669108669108,0.5763532763532763,0.4370099036765704,0.6528964862298197,0.34661511328177996
1.0,0.5066205399538734,0.5055080721747389,0.5791751458418125,0.44635734635734636,0.6890381223714558,0.3355989689323023
1.0,0.5571971238637905,0.5121828788495455,0.638597205263872,0.5045448378781713,0.7580518247184914,0.38998778998779
1.0,0.3595305928639262,0.5438882105548772,0.5711708045041378,0.49168362501695834,0.7089811423144756,0.3367657034323701
1.0,0.2605073938407272,0.5351919685253019,0.5514041514041514,0.484669651336318,0.6964997964997964,0.31288834622167955
1.0,0.22420295753629085,0.5360331026997693,0.5660290326956993,0.5355447022113689,0.7301722968389636,0.32577669244335916
1.0,0.3578347578347578,0.5374169040835708,0.5887939221272556,0.5163749830416497,0.7309862976529643,0.36677520010853343
1.0,0.3654999321665988,0.5428571428571428,0.611029711029711,0.5887803554470221,0.7822683489350155,0.38312304978971645
1.0,0.3732058065391399,0.540984940984941,0.6276217609550944,0.5784018450685118,0.7514312847646182,0.42241215574548907
1.0,0.4341202007868674,0.5507122507122507,0.5946547279880614,0.5306878306878307,0.7414462081128748,0.38639261972595307
1.0,0.45539275539275537,0.5490435490435491,0.6084927418260752,0.5447157780491114,0.7563017229683897,0.4009089675756342
1.0,0.4867046533713201,0.5393705060371727,0.6104327770994438,0.5158187491520825,0.7343101343101343,0.4004205670872337
1.0,0.3344186677520011,0.5690544023877357,0.6026455026455027,0.5942070275403609,0.7118844118844119,0.4202143535476869
1.0,0.1624745624745625,0.5831230497897164,0.6006105006105006,0.6359652692986026,0.7615384615384615,0.3938000271333605
1.0,0.17571564238230905,0.5831908831908832,0.6170533170533171,0.62671279337946,0.7734364401031067,0.40621353954687284
1.0,0.11754171754171754,0.5847646180979514,0.6284764618097952,0.670628137294804,0.8020757020757021,0.4091439424772758
1.0,0.294993894993895,0.57997557997558,0.5865961199294533,0.5426943426943427,0.744932844932845,0.3815086148419482
1.0,0.292334825668159,0.5808981142314475,0.5956315289648624,0.5650522317188983,0.7604802604802604,0.3909374576041243
1.0,0.34135124135124134,0.57993487993488,0.6209469542802877,0.5779134445801113,0.7811694478361144,0.41656491656491657
1.0,0.43627730294396966,0.5783204449871117,0.6232804232804233,0.5501967168633836,0.7491113824447159,0.41442138108804777
1.0,0.4659476326142993,0.5768823768823769,0.6378374711708045,0.5516754850088184,0.764061864061864,0.4321394654727988
1.0,0.4605073938407272,0.5788902455569123,0.6455433455433456,0.5626780626780626,0.7808438475105142,0.4394790394790395
1.0,0.20234703568036902,0.6086012752679419,0.6219915886582553,0.6761769095102428,0.7745217745217745,0.44194817528150865
1.0,0.18065391398724734,0.6145977479310812,0.6367521367521367,0.6727716727716728,0.7953873287206621,0.44160900827567495
1.0,0.1782797449464116,0.614746981413648,0.636331569664903,0.6918735585402251,0.8038936372269705,0.4462216795550129
1.0,0.16840320173653506,0.6154388821055488,0.6555691222357889,0.7035544702211369,0.8237145570478904,0.4588929588929589
1.0,0.29635056301722973,0.6148419481752815,0.6314475647808981,0.6642110975444309,0.7814679148012482,0.45451092117758785
1.0,0.3044227377560711,0.6161172161172161,0.639112739112739,0.6762718762718763,0.7988739655406322,0.46231176231176235
1.0,0.3058472391805725,0.6194681861348528,0.6515940849274183,0.6859313525980192,0.8160765160765161,0.47328720662053997
1.0,0.3938949938949939,0.6204042870709537,0.6442952109618776,0.6721883055216389,0.793664360331027,0.4760005426672093
1.0,0.3882512549179216,0.6217880884547551,0.6597883597883598,0.6915208248541582,0.8151539818206485,0.4899470899470899
1.0,0.5571564238230905,0.4800434133767467,0.5632071632071632,0.3048704382037715,0.5848324514991181,0.3121557454890788
1.0,0.5309320309320309,0.48441188441188443,0.5963776963776963,0.5021842355175689,0.6511328177994844,0.39432912766246103
1.0,0.6079500746167413,0.47955501288834623,0.5865554198887531,0.4101343101343101,0.6806946140279473,0.33226156559489894
